Product_ID,Category,Unit_Cost_Raw,Current_Stock_Raw,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days
SKU-C2960,Shipping,$125.33,248,6.0,66,Sapporo Steel,25
SKU-Y6544,Industrial,34.73,1935,46.0,529,Nagoya Parts,28
SKU-C8187,Apparel,15.57,396,49.0,465,Fukuoka Logistics,4
SKU-B9906,Food,Quote Pending,1293,36.0,470,Hokkaido Foods,30
SKU-C8439,Electronics,320.82,2595,49.0,594,Sapporo Steel,22
SKU-Y7348,Home,$343.20,3641,,1075,Osaka Supplies,13
SKU-B3926,Industrial,105.03,120,63.0,525,Tokyo Electronics,23
SKU-C4616,OFFICE,40.08,1504,27.0,312,Nagoya Parts,29
SKU-C1955,Industrial,$136.58,300,6.0,72,Osaka Supplies,5
SKU-B4164,Office,128.14,2713,81.0,1104,Nagoya Parts,20
SKU-Z7997,Electronics,397.27,1437,71.0,696,Fukuoka Logistics,8
SKU-C7090,Shipping,318.45,1343,93.0,861,Sapporo Steel,20
SKU-X7505,ELECTRONICS,22.16,1149,37.0,413,Nagoya Parts,12
SKU-C9376,Office,463.33,552,20.0,153,Osaka Supplies,7
SKU-A7550,Office,368.46,2692,93.0,862,Fukuoka Logistics,18
SKU-C1612,Apparel,290.26,608,11.0,137,Sapporo Steel,13
SKU-B1187,Apparel,317.94,17,7.0,63,Sapporo Steel,20
SKU-X8300,Industrial,289.75,208,12.0,102,Osaka Supplies,15
SKU-C2393,Shipping,220.07,728,90.0,712,Osaka Supplies,20
SKU-Y5034,Home,136.8,3105,56.0,518,Tokyo Electronics,5
SKU-Z1396,Industrial,88.78,2673,45.0,509,Hokkaido Foods,17
SKU-B2405,Electronics,32.0,4170,80.0,1078,Nagoya Parts,29
SKU-C4424,Apparel,109.88,1086,70.0,746,Osaka Supplies,18
 SKU-Z9631 ,ELECTRONICS,89.31,1546,37.0,310,Hokkaido Foods,11
SKU-Z6901,Industrial,14.44,4938,84.0,815,Tokyo Electronics,19
SKU-B4258,Office,282.54,-1365,92.0,657,Kyoto Crafts,19
SKU-C5953,Home,141.56,421,8.0,91,Osaka Supplies,29
SKU-X3248,Electronics,194.19,3265,87.0,981,Nagoya Parts,10
SKU-X9883,Home,327.97,3600,75.0,809,Fukuoka Logistics,30
SKU-B3589,Food,280.88,1772,93.0,728,Tokyo Electronics,7
SKU-X5485,Home,98.03,777,17.0,140,Sapporo Steel,22
SKU-A6886,Electronics,391.01,653,18.0,189,Nagoya Parts,25
SKU-B1528,Shipping,$484.56,467,35.0,477,Sapporo Steel,24
SKU-Y9027,Apparel,434.05,1490,32.0,319,Hokkaido Foods,22
SKU-Y9784,Office,438.51,135,5.0,53,Nagoya Parts,29
SKU-A7347,Office,Quote Pending,184,7.0,58,Sapporo Steel,12
SKU-Z9470,Home,415.8,1742,58.0,442,Kyoto Crafts,8
SKU-X1408,Home,297.21,4871,92.0,1220,Kyoto Crafts,5
SKU-A2494,Electronics,227.45,1994,47.0,357,Nagoya Parts,26
SKU-B6491,Office,331.47,173,20.0,162,Sapporo Steel,27
SKU-Z3960,Electronics,480.41,15,1.0,11,Fukuoka Logistics,17
SKU-B8794,Shipping,223.73,1130,77.0,862,Kyoto Crafts,20
 SKU-A6718 ,Electronics,427.65,3112,86.0,950,Fukuoka Logistics,13
SKU-Y3906,Shipping,291.59,89,5.0,38,Nagoya Parts,14
SKU-X3204,Electronics,430.41,1353,43.0,459,Nagoya Parts,25
SKU-A8924,Apparel,304.37,3324,91.0,819,Nagoya Parts,13
 SKU-X9514 ,Apparel,,335,24.0,316,Nagoya Parts,12
SKU-B7793,Shipping,170.23,917,72.0,910,Tokyo Electronics,23
SKU-C1100,Electronics,169.98,1884,51.0,615,Nagoya Parts,3
SKU-X1582,Apparel,243.34,,81.0,828,Fukuoka Logistics,13
SKU-Y6169,Office,14.27,,74.0,873,Osaka Supplies,28
SKU-Z9753,Industrial,287.64,,50.0,415,Fukuoka Logistics,28
 SKU-X4893 ,Food,Quote Pending,707 pcs,39.0,332,Kyoto Crafts,6
SKU-X9192,Home,$173.36,1947,62.0,751,Fukuoka Logistics,27
SKU-B4361,Apparel,232.39,639 pcs,92.0,1200,Tokyo Electronics,12
SKU-A2689,Office,Quote Pending,1820,40.0,286,Sapporo Steel,23
SKU-X2927,Food,82.96,560,15.0,106,Fukuoka Logistics,19
SKU-C5011,Home,USD 159.13,,44.0,474,Tokyo Electronics,3
SKU-B8304,OFFICE,159.66,1046 pcs,26.0,311,Hokkaido Foods,20
SKU-Z8672,Electronics,158.64,2317,83.0,993,Kyoto Crafts,10
SKU-B6412,Industrial,Quote Pending,231,59.0,614,Sapporo Steel,6
SKU-B9322,Electronics,409.69,545,14.0,129,Kyoto Crafts,28
SKU-B8903,Shipping,173.65,4188,89.0,991,Tokyo Electronics,16
SKU-Z8972,Electronics,300.06,2071,42.0,457,Osaka Supplies,8
SKU-X6364,Shipping,,100,12.0,102,Nagoya Parts,21
SKU-Y5775,Shipping,291.08,1368,26.0,219,Osaka Supplies,12
SKU-C2462,OFFICE,,505,66.0,648,Tokyo Electronics,12
SKU-A5623,Industrial,121.44,3376,90.0,1001,Tokyo Electronics,25
SKU-B7301,Industrial,,1047,20.0,180,Hokkaido Foods,7
SKU-X3224,Electronics,Quote Pending,2895,54.0,703,Fukuoka Logistics,25
SKU-X7303,Food,96.97,2331,78.0,550,Fukuoka Logistics,26
SKU-A8917,Apparel,61.02,297,62.0,851,Hokkaido Foods,26
SKU-A9574,Office,126.39,4667,81.0,987,Tokyo Electronics,5
SKU-Y1176,Shipping,258.77,,61.0,672,Kyoto Crafts,14
SKU-Z5981,APPAREL,284.03,277,8.0,91,Sapporo Steel,21
SKU-Y2259,industrial,142.54,280,17.0,192,Sapporo Steel,11
SKU-B5280,Industrial,121.92,1241,24.0,302,Nagoya Parts,13
SKU-X7277,Home,222.89,2842,82.0,670,Nagoya Parts,29
SKU-X8802,Food,USD 374.34,1359,,1305,Kyoto Crafts,24
SKU-X7258,Apparel,481.07,514,88.0,1204,Hokkaido Foods,20
SKU-C5429,Food,53.65,2323,84.0,931,Sapporo Steel,24
SKU-Z3947,Food,10.24,1,2.0,25,Osaka Supplies,6
SKU-A1388,Office,USD 33.16,3859,77.0,892,Tokyo Electronics,22
SKU-Z4027,Electronics,96.21,2134,38.0,390,Nagoya Parts,23
SKU-C5216,Home,Quote Pending,2331 pcs,100.0,743,Sapporo Steel,4
SKU-B7432,Home,248.57,491,19.0,204,Nagoya Parts,22
SKU-Y5105,Industrial,14.29,2458,64.0,514,Kyoto Crafts,4
SKU-Y9039,Shipping,204.94,4429,94.0,1171,Kyoto Crafts,20
SKU-Y6880,Food,154.9,460,8.0,91,Nagoya Parts,5
SKU-C4327,Home,24.47,896 pcs,50.0,581,Osaka Supplies,15
SKU-Z4104,HOME,100.58,1330,93.0,1299,Tokyo Electronics,15
SKU-A1606,Food,172.17,659,93.0,678,Tokyo Electronics,28
SKU-Z4817,ELECTRONICS,Quote Pending,,63.0,729,Tokyo Electronics,22
SKU-A8474,Office,$418.50,57,9.0,114,Fukuoka Logistics,18
 SKU-Z7586 ,Food,Quote Pending,1427 pcs,74.0,800,Tokyo Electronics,28
SKU-X3753,APPAREL,278.94,-1990,57.0,496,Hokkaido Foods,7
SKU-A1118,Home,USD 354.84,1897,76.0,1003,Tokyo Electronics,28
SKU-X7750,Home,307.22,215,,55,Fukuoka Logistics,22
SKU-B4144,Electronics,488.51,3653,80.0,762,Osaka Supplies,20
SKU-A3444,apparel,484.44,584,61.0,639,Sapporo Steel,4
SKU-X1709,Electronics,30.97,3251,69.0,567,Nagoya Parts,18
SKU-X4256,Apparel,Quote Pending,587,30.0,373,Nagoya Parts,6
SKU-Y8936,Electronics,76.75,1835,79.0,804,Kyoto Crafts,7
SKU-A1977,Food,Quote Pending,616,60.0,612,Fukuoka Logistics,13
SKU-B4763,Electronics,429.2,818,63.0,821,Kyoto Crafts,18
 SKU-C8114 ,Office,446.45,4166,76.0,1035,Fukuoka Logistics,3
SKU-X9701,SHIPPING,405.81,2443,90.0,1147,Kyoto Crafts,10
SKU-B2486,Electronics,336.17,1080,21.0,250,Kyoto Crafts,26
 SKU-B7068 ,Apparel,353.43,4,1.0,13,Kyoto Crafts,25
SKU-Y4393,Industrial,45.07,141,,522,Nagoya Parts,24
SKU-C3871,Apparel,353.91,884,72.0,861,Osaka Supplies,13
SKU-Z4437,Industrial,381.64,673,42.0,397,Nagoya Parts,24
SKU-A8703,Apparel,340.76,1871,69.0,917,Osaka Supplies,14
SKU-X2430,Electronics,449.48,170,37.0,507,Kyoto Crafts,8
SKU-Z1371,Food,484.94,1990 pcs,70.0,946,Kyoto Crafts,16
SKU-B9513,Apparel,208.79,2077,44.0,509,Hokkaido Foods,18
SKU-B6021,home,Quote Pending,1071,62.0,595,Sapporo Steel,30
SKU-C3986,home,355.52,832,86.0,1080,Sapporo Steel,6
SKU-A6192,Food,189.59,2241,70.0,967,Fukuoka Logistics,6
SKU-C3556,Electronics,275.34,2751,65.0,605,Nagoya Parts,18
 SKU-Y8243 ,Food,60.6,518,62.0,824,Nagoya Parts,20
SKU-C1901,Office,101.6,3817,68.0,581,Nagoya Parts,11
SKU-Y7462,Home,162.29,262,78.0,825,Kyoto Crafts,24
SKU-C6651,Food,488.87,3144,72.0,548,Hokkaido Foods,17
SKU-X7786,Home,295.65,218,12.0,96,Sapporo Steel,30
SKU-A7708,Apparel,210.18,2453,72.0,736,Hokkaido Foods,7
SKU-C5979,Shipping,371.23,4,29.0,208,Osaka Supplies,11
SKU-C7834,Home,453.86,594,83.0,723,Kyoto Crafts,11
SKU-X5225,Apparel,Quote Pending,,89.0,1132,Nagoya Parts,26
SKU-Z3219,food,$31.18,2572,47.0,467,Fukuoka Logistics,14
SKU-A3738,Office,436.86,1433,,1108,Hokkaido Foods,25
SKU-Y5610,Food,Quote Pending,430,44.0,591,Sapporo Steel,9
SKU-Y9717,Apparel,352.62,824,15.0,148,Osaka Supplies,6
SKU-X9570,Industrial,90.24,1906,39.0,280,Hokkaido Foods,10
SKU-A7960,apparel,393.09,,10.0,71,Sapporo Steel,16
SKU-C1709,Electronics,Quote Pending,720,97.0,744,Hokkaido Foods,22
SKU-Z5544,Office,179.34,-2390,65.0,810,Hokkaido Foods,19
SKU-B5617,Home,270.88,1194,93.0,715,Sapporo Steel,19
SKU-A3963,Industrial,490.74,750,55.0,467,Hokkaido Foods,6
SKU-C5723,Office,25.1,969,42.0,439,Nagoya Parts,17
SKU-C8011,Home,USD 39.46,1344,61.0,827,Sapporo Steel,3
SKU-A2953,HOME,203.31,3380,76.0,1052,Kyoto Crafts,8
SKU-X9177,Food,358.18,3403,75.0,836,Sapporo Steel,28
SKU-X9379,Food,$385.16,,14.0,109,Fukuoka Logistics,10
SKU-Z1438,Home,304.27,1567,42.0,338,Kyoto Crafts,6
 SKU-C9157 ,Shipping,134.52,1426,44.0,557,Osaka Supplies,3
SKU-C7165,Shipping,22.81,1187,23.0,250,Kyoto Crafts,12
SKU-A9037,Apparel,344.26,2496,74.0,761,Osaka Supplies,8
 SKU-C5660 ,Food,18.93,131,6.0,47,Tokyo Electronics,28
SKU-C6855,SHIPPING,USD 32.94,1244,32.0,279,Hokkaido Foods,21
 SKU-A8551 ,Apparel,214.12,1055,66.0,878,Sapporo Steel,25
SKU-A9001,Electronics,339.18,2142,44.0,460,Nagoya Parts,24
SKU-A9779,Home,136.25,940,39.0,544,Hokkaido Foods,10
SKU-C2102,Office,267.88,2625,55.0,465,Sapporo Steel,23
SKU-X7591,Food,Quote Pending,931,86.0,1061,Osaka Supplies,3
SKU-Z8656,Food,Quote Pending,4298,79.0,1024,Nagoya Parts,21
SKU-Z5919,Industrial,208.08,456,9.0,102,Kyoto Crafts,11
SKU-A3456,Home,Quote Pending,1343,,409,Tokyo Electronics,16
SKU-C3883,Apparel,25.91,111 pcs,93.0,967,Sapporo Steel,30
SKU-C2479,Shipping,363.5,616,18.0,155,Sapporo Steel,19
SKU-C9133,Electronics,301.91,1955,99.0,1252,Fukuoka Logistics,21
SKU-A3869,Home,222.54,110,33.0,430,Hokkaido Foods,20
SKU-C3374,FOOD,$359.26,2320,40.0,285,Kyoto Crafts,22
SKU-C7302,Food,479.45,1932,47.0,626,Nagoya Parts,20
SKU-C5929,Electronics,379.55,2083,,330,Sapporo Steel,17
SKU-A9055,Shipping,209.42,2262 pcs,43.0,516,Nagoya Parts,29
SKU-Z9973,Apparel,USD 229.36,153,4.0,49,Hokkaido Foods,8
SKU-C2347,Electronics,128.55,4585,92.0,1268,Fukuoka Logistics,27
SKU-Z3187,Food,345.3,500,42.0,529,Fukuoka Logistics,16
SKU-A1376,Office,,1753,30.0,400,Nagoya Parts,9
SKU-B2459,Food,473.89,504,16.0,113,Fukuoka Logistics,27
SKU-B5361,Food,249.61,210,17.0,170,Nagoya Parts,9
SKU-B1471,Food,121.57,1286,58.0,774,Hokkaido Foods,24
SKU-X4476,apparel,355.68,416,95.0,1062,Kyoto Crafts,20
SKU-Y1745,Electronics,,1160,49.0,446,Hokkaido Foods,14
SKU-X6557,Shipping,49.38,774,91.0,974,Fukuoka Logistics,6
SKU-C8046,Food,308.4,3039,98.0,1321,Hokkaido Foods,16
SKU-Z8208,Electronics,78.57,846,,248,Fukuoka Logistics,8
SKU-C8949,Shipping,60.68,689,93.0,1215,Kyoto Crafts,5
SKU-Y4479,Office,265.38,-4086,74.0,611,Tokyo Electronics,10
SKU-Z2998,Shipping,297.22,129,14.0,180,Hokkaido Foods,5
SKU-Z1095,Food,USD 329.81,2545,58.0,537,Tokyo Electronics,26
SKU-C6294,Industrial,373.18,1624,,970,Tokyo Electronics,15
SKU-B3669,Shipping,204.19,3257,83.0,1018,Sapporo Steel,6
SKU-Y3151,Food,52.58,1410,48.0,508,Nagoya Parts,15
SKU-Y4053,Shipping,Quote Pending,350,6.0,63,Nagoya Parts,24
SKU-Y2375,Food,221.49,3661,,564,Kyoto Crafts,24
SKU-A1738,Office,257.77,2101,,406,Tokyo Electronics,21
SKU-Z8583,Home,95.19,1273,51.0,373,Sapporo Steel,25
SKU-C6592,Industrial,97.66,-1414,24.0,181,Sapporo Steel,11
SKU-B8817,Shipping,205.52,3069,85.0,1169,Nagoya Parts,18
SKU-Z7471,Industrial,,120,18.0,127,Hokkaido Foods,3
SKU-B8139,Industrial,USD 429.80,1245,69.0,575,Nagoya Parts,17
SKU-X8947,Shipping,,1326,75.0,652,Tokyo Electronics,29
SKU-X9121,Apparel,299.94,157,71.0,993,Osaka Supplies,15
SKU-X4799,Apparel,266.51,1825,55.0,606,Tokyo Electronics,11
SKU-C8345,Apparel,15.3,1041,37.0,447,Kyoto Crafts,17
SKU-Z8675,Home,362.88,2499,50.0,685,Hokkaido Foods,24
SKU-B5627,Apparel,47.66,742,62.0,490,Nagoya Parts,22
 SKU-Y1770 ,Electronics,$441.05,482,46.0,539,Hokkaido Foods,30
SKU-A4671,Shipping,496.86,2125,46.0,569,Hokkaido Foods,20
SKU-Z1826,Shipping,USD 231.28,616,97.0,754,Sapporo Steel,22
SKU-B2934,Industrial,$455.94,892,21.0,254,Fukuoka Logistics,27
SKU-B3014,Industrial,222.36,21 pcs,54.0,668,Fukuoka Logistics,29
SKU-X6908,Apparel,126.5,2454,97.0,1190,Nagoya Parts,10
SKU-Y6927,electronics,Quote Pending,62 pcs,2.0,24,Kyoto Crafts,5
SKU-Z3473,Office,488.98,4834,92.0,1158,Tokyo Electronics,12
SKU-C6638,Electronics,143.49,599,68.0,766,Sapporo Steel,15
SKU-Z6656,Industrial,326.13,1809,100.0,838,Sapporo Steel,4
SKU-Y5651,HOME,258.28,1816,40.0,425,Tokyo Electronics,8
SKU-X9278,ELECTRONICS,34.67,1461,48.0,423,Nagoya Parts,6
SKU-B9737,Industrial,120.75,1836,39.0,350,Osaka Supplies,25
SKU-Y4154,industrial,183.83,332,13.0,104,Sapporo Steel,16
SKU-Y7598,Office,261.88,1787,51.0,668,Osaka Supplies,23
SKU-B3364,Office,244.96,,59.0,466,Fukuoka Logistics,30
SKU-Y7051,Electronics,426.9,514,15.0,117,Osaka Supplies,4
SKU-A3340,Home,296.86,128,7.0,94,Sapporo Steel,12
SKU-A7841,Shipping,USD 158.30,2719,58.0,771,Osaka Supplies,18
SKU-X8357,Home,365.29,,12.0,151,Sapporo Steel,16
SKU-X5544,Apparel,USD 433.65,3440,91.0,652,Tokyo Electronics,27
SKU-Y9877,Office,31.17,3287,,777,Sapporo Steel,19
SKU-B5018,Industrial,420.26,3631,75.0,758,Nagoya Parts,22
SKU-B7798,Electronics,Quote Pending,337,49.0,431,Sapporo Steel,6
SKU-X3772,electronics,480.76,84,24.0,172,Osaka Supplies,15
SKU-A4318,Home,300.52,1399,31.0,323,Sapporo Steel,15
SKU-A7676,Apparel,457.3,173,3.0,26,Fukuoka Logistics,24
SKU-X2374,Industrial,252.71,1123,,182,Nagoya Parts,28
SKU-X5739,Apparel,5.27,933,62.0,552,Fukuoka Logistics,24
SKU-A3644,Apparel,283.73,1634,39.0,297,Osaka Supplies,29
SKU-C6613,Apparel,489.92,-1342,91.0,925,Hokkaido Foods,13
SKU-Z1033,Office,7.12,49,2.0,23,Kyoto Crafts,25
SKU-A9825,Electronics,408.95,1207,57.0,667,Sapporo Steel,29
SKU-A3044,Shipping,468.44,2541 pcs,57.0,402,Hokkaido Foods,27
 SKU-C4623 ,Home,483.81,271,5.0,44,Kyoto Crafts,25
SKU-C9197,Shipping,USD 278.13,3428 pcs,85.0,1034,Fukuoka Logistics,22
SKU-Y4734,Office,392.22,34,,323,Nagoya Parts,25
SKU-X1849,Industrial,,2162,,472,Hokkaido Foods,17
SKU-X9723,SHIPPING,7.55,1320 pcs,25.0,233,Hokkaido Foods,28
SKU-B6394,Food,314.87,336,13.0,93,Tokyo Electronics,3
SKU-B6583,Industrial,$411.71,3793,67.0,841,Tokyo Electronics,27
SKU-A1546,Shipping,445.59,681 pcs,89.0,663,Hokkaido Foods,28
SKU-Y1855,Food,,320,13.0,147,Sapporo Steel,30
 SKU-Y2659 ,Food,469.1,78,4.0,40,Nagoya Parts,9
SKU-Y3064,Apparel,$131.86,2011,54.0,559,Osaka Supplies,8
SKU-Z6861,Food,,2817,100.0,801,Osaka Supplies,22
SKU-A4889,Office,$418.41,82,7.0,69,Sapporo Steel,9
SKU-Z8657,Office,168.92,1510,,822,Nagoya Parts,12
SKU-B1060,Apparel,348.14,860,60.0,682,Fukuoka Logistics,26
SKU-A6944,Electronics,182.15,1255,72.0,562,Tokyo Electronics,9
SKU-C3853,HOME,,649,44.0,569,Hokkaido Foods,9
SKU-A6544,Home,230.82,1903,48.0,607,Hokkaido Foods,19
SKU-B3142,Industrial,,934,49.0,581,Fukuoka Logistics,16
SKU-Y5819,Industrial,167.2,117,7.0,79,Fukuoka Logistics,7
SKU-X2062,Home,197.12,1863,83.0,1017,Osaka Supplies,19
SKU-X8762,Food,Quote Pending,932,75.0,866,Osaka Supplies,9
 SKU-B7129 ,Food,46.96,2587,97.0,736,Osaka Supplies,14
SKU-X7700,Food,251.28,377,35.0,338,Sapporo Steel,10
SKU-Y2280,Industrial,463.67,280,13.0,101,Hokkaido Foods,20
SKU-Z5496,Home,304.0,812,18.0,251,Nagoya Parts,26
SKU-X7647,Industrial,380.11,61,2.0,20,Osaka Supplies,27
SKU-B9451,OFFICE,278.54,1661,60.0,723,Sapporo Steel,28
SKU-Y1493,Food,290.87,752,17.0,155,Fukuoka Logistics,18
SKU-X9808,Food,295.54,4038,73.0,912,Hokkaido Foods,7
SKU-Y7404,Shipping,474.6,101,9.0,96,Fukuoka Logistics,6
SKU-Z3910,Electronics,346.07,752 pcs,63.0,452,Sapporo Steel,15
SKU-Y1180,Home,$430.56,3146,53.0,516,Hokkaido Foods,7
SKU-B4369,Food,409.86,3115,,887,Kyoto Crafts,12
SKU-B8302,Electronics,202.62,1747,32.0,341,Sapporo Steel,18
SKU-X6681,Apparel,357.27,1926,39.0,379,Sapporo Steel,30
SKU-Z4005,Apparel,52.29,1294,90.0,1225,Osaka Supplies,30
SKU-Z4559,Shipping,496.23,1570,71.0,557,Kyoto Crafts,27
SKU-Y1731,Shipping,41.23,-2466,89.0,1043,Tokyo Electronics,13
SKU-B6359,Apparel,234.8,1974,60.0,448,Nagoya Parts,10
SKU-A2646,home,Quote Pending,442,95.0,924,Hokkaido Foods,27
SKU-Y4541,Shipping,28.64,3153,82.0,1039,Nagoya Parts,25
SKU-A7183,Industrial,464.77,575,48.0,641,Fukuoka Logistics,3
SKU-B2582,Industrial,416.07,58,22.0,265,Sapporo Steel,19
 SKU-Y7472 ,Shipping,Quote Pending,145,14.0,132,Tokyo Electronics,15
SKU-C7045,Electronics,443.3,1904,53.0,482,Tokyo Electronics,6
SKU-A6314,Apparel,197.34,1972,99.0,1173,Nagoya Parts,23
SKU-A8354,Shipping,322.09,1268,30.0,315,Osaka Supplies,3
SKU-B2300,ELECTRONICS,190.39,856,38.0,319,Fukuoka Logistics,23
 SKU-C6202 ,Apparel,381.44,1667,67.0,840,Sapporo Steel,29
SKU-Y1885,Apparel,401.72,3283 pcs,90.0,1083,Fukuoka Logistics,15
SKU-B1853,Apparel,469.45,604,17.0,129,Fukuoka Logistics,29
SKU-B4236,Home,92.34,1106,32.0,291,Kyoto Crafts,23
SKU-X3748,Shipping,214.24,3603,79.0,959,Kyoto Crafts,29
SKU-C9801,Home,$364.69,605,33.0,318,Osaka Supplies,12
SKU-B4106,Electronics,431.52,2771,94.0,1135,Tokyo Electronics,16
SKU-Y2167,Shipping,496.27,542,16.0,155,Tokyo Electronics,9
SKU-Z9005,Apparel,187.25,444,8.0,92,Nagoya Parts,26
SKU-A3422,Food,,1306,88.0,706,Osaka Supplies,21
SKU-X7515,Apparel,487.2,124,11.0,116,Osaka Supplies,16
SKU-X6045,Apparel,USD 377.47,616,94.0,1230,Kyoto Crafts,21
SKU-X6047,Electronics,409.11,46,1.0,7,Fukuoka Logistics,16
SKU-Z3200,Home,95.08,732,15.0,152,Kyoto Crafts,8
SKU-X8220,Apparel,,1442,82.0,669,Osaka Supplies,15
 SKU-A1155 ,ELECTRONICS,377.14,47,1.0,11,Hokkaido Foods,4
SKU-X8753,Industrial,304.16,2350,44.0,422,Hokkaido Foods,13
SKU-C6410,industrial,6.53,4511,90.0,883,Tokyo Electronics,7
SKU-X8785,Office,331.81,57,1.0,13,Kyoto Crafts,29
SKU-Z8279,Home,244.85,463,95.0,1072,Osaka Supplies,16
SKU-A7305,Food,USD 101.56,998,19.0,248,Osaka Supplies,28
SKU-Z9990,Industrial,88.19,1677,58.0,793,Kyoto Crafts,20
SKU-X1478,Home,USD 451.81,4271,99.0,887,Hokkaido Foods,24
SKU-Z9060,electronics,347.43,1333,29.0,392,Sapporo Steel,22
SKU-Y8159,Industrial,115.66,100,15.0,135,Fukuoka Logistics,13
SKU-C7229,Office,5.83,91,8.0,89,Nagoya Parts,15
SKU-Y4639,Electronics,9.55,2889,59.0,543,Kyoto Crafts,12
SKU-Z1562,Office,Quote Pending,5323,89.0,699,Hokkaido Foods,25
SKU-A6458,HOME,359.8,1269,94.0,1272,Sapporo Steel,26
SKU-Z3608,Electronics,199.18,3268,55.0,645,Osaka Supplies,27
SKU-Z9978,Shipping,69.8,5039,97.0,1216,Tokyo Electronics,4
SKU-Z8904,Food,108.83,3751,96.0,803,Fukuoka Logistics,14
SKU-X3756,Electronics,181.01,192,61.0,503,Tokyo Electronics,19
SKU-A2946,Home,246.87,921,89.0,994,Kyoto Crafts,26
SKU-Z7260,Food,328.33,-335,48.0,339,Nagoya Parts,6
SKU-Y8856,Food,USD 373.95,2207,76.0,628,Nagoya Parts,23
SKU-Y4029,Shipping,351.87,1641,51.0,555,Sapporo Steel,28
 SKU-Z3033 ,Industrial,107.69,921,,1129,Sapporo Steel,22
SKU-Y4378,Apparel,48.47,69,33.0,427,Fukuoka Logistics,6
SKU-A5068,Food,473.38,1179,67.0,893,Tokyo Electronics,20
SKU-C9818,Office,Quote Pending,1209,85.0,1082,Fukuoka Logistics,9
SKU-Y6882,Food,365.91,841,55.0,413,Fukuoka Logistics,15
SKU-Z3346,Office,39.93,3570,94.0,835,Fukuoka Logistics,23
SKU-X3514,Food,219.65,59 pcs,4.0,54,Sapporo Steel,11
SKU-C6464,Industrial,77.43,170,29.0,258,Hokkaido Foods,10
SKU-C9021,electronics,177.71,2448,74.0,966,Osaka Supplies,22
SKU-Z9711,Office,441.6,398,52.0,537,Osaka Supplies,3
SKU-C1866,Apparel,487.38,3703,91.0,1132,Nagoya Parts,16
SKU-C8008,Office,$441.29,1544 pcs,30.0,274,Nagoya Parts,12
SKU-A3705,OFFICE,46.87,1094,37.0,402,Tokyo Electronics,30
SKU-Z9722,Apparel,205.71,3940,79.0,658,Tokyo Electronics,3
SKU-Y1693,Office,USD 482.50,3986,87.0,1175,Kyoto Crafts,10
SKU-X7211,Home,485.02,659,44.0,589,Hokkaido Foods,20
SKU-A7449,Home,$464.91,-4449,83.0,880,Hokkaido Foods,17
SKU-C6798,Electronics,178.11,1978,93.0,772,Tokyo Electronics,6
SKU-X1113,Home,330.03,651,29.0,298,Sapporo Steel,14
SKU-X3651,Home,USD 374.81,52,1.0,9,Hokkaido Foods,9
SKU-A3626,Apparel,474.45,612,86.0,1193,Fukuoka Logistics,18
SKU-X9222,apparel,422.32,2873,50.0,395,Nagoya Parts,28
SKU-C8039,Office,8.97,1807,62.0,559,Nagoya Parts,27
SKU-A5317,Apparel,334.83,2331,55.0,461,Fukuoka Logistics,28
SKU-Z3436,Home,$70.49,,5.0,44,Tokyo Electronics,7
SKU-C4791,Home,215.91,309,8.0,84,Hokkaido Foods,12
SKU-A3977,Electronics,Quote Pending,1643,96.0,888,Tokyo Electronics,11
SKU-C2827,Electronics,11.76,555,71.0,879,Nagoya Parts,14
SKU-Z5521,HOME,195.1,623,14.0,110,Osaka Supplies,6
 SKU-A2226 ,Office,Quote Pending,4246,93.0,959,Osaka Supplies,20
SKU-Y6690,Food,316.78,65,16.0,214,Kyoto Crafts,16
SKU-B5745,Electronics,35.09,4349,89.0,741,Osaka Supplies,18
SKU-X7393,Shipping,139.39,823,24.0,168,Osaka Supplies,21
 SKU-Y5240 ,food,USD 114.07,650,91.0,808,Sapporo Steel,10
SKU-C1844,Apparel,494.82,2,27.0,290,Fukuoka Logistics,14
SKU-C3189,Shipping,Quote Pending,4,8.0,91,Osaka Supplies,14
SKU-Y2743,Apparel,345.62,3156,84.0,739,Nagoya Parts,22
SKU-X3550,Shipping,366.26,3031,56.0,536,Fukuoka Logistics,5
SKU-Z3955,Apparel,$15.42,1030,21.0,277,Hokkaido Foods,24
SKU-X2642,Apparel,,3511,97.0,1227,Osaka Supplies,15
SKU-B5068,Industrial,137.49,3851,81.0,906,Tokyo Electronics,3
SKU-B3281,Shipping,283.61,1051,57.0,724,Sapporo Steel,18
SKU-A2684,Office,55.77,2955,54.0,431,Hokkaido Foods,3
SKU-Z7303,Apparel,412.28,891,15.0,156,Nagoya Parts,10
SKU-A1710,Office,93.14,739,68.0,635,Fukuoka Logistics,16
SKU-A5441,Shipping,187.71,1451,34.0,430,Nagoya Parts,5
SKU-B7399,Shipping,$399.44,420,62.0,787,Nagoya Parts,16
SKU-X6777,Food,214.8,3213,89.0,1229,Kyoto Crafts,23
SKU-X9826,Office,268.57,1045,30.0,290,Kyoto Crafts,16
SKU-C1046,home,13.49,577,72.0,742,Sapporo Steel,6
SKU-B7898,Home,,56,8.0,97,Fukuoka Logistics,25
SKU-Z2736,Apparel,,139,77.0,1008,Osaka Supplies,14
SKU-B8696,Apparel,375.31,2538,90.0,1227,Fukuoka Logistics,26
